id	time	latitude	longitude
21960	738600	50.910694	6.959298
21960	738619	51.004738	6.870167
21960	738772	50.946293	6.942750
21960	739046	50.944726	6.985183
21960	739074	50.942460	6.835416
21960	73925	50.996890	6.871142
21960	739281	50.953923	6.890402
21960	739699	50.946368	6.918573
21960	739703	50.940305	7.023886
21960	73973	50.910057	6.962778
21960	74001	50.903290	7.060625
21960	740149	50.938141	6.839520
21960	74016	50.890151	6.967905
21960	740193	50.933432	6.975937
21960	740195	50.959038	6.954629
21960	740370	50.972452	6.927608
21960	74054	51.005399	6.994975
21960	740575	50.968672	7.040431
21960	74086	50.890720	7.063831
21960	741032	50.999612	7.045462
21960	741090	50.904344	7.072782
21960	741650	50.975795	7.062270
21960	741877	50.940215	7.018815
21960	741998	50.937183	6.978011
21960	742142	50.928878	7.041691
21960	742148	50.893177	6.978972
21960	742243	50.976637	7.017484
21960	742282	50.974670	6.959787
21960	742343	50.956391	7.029289
21960	742449	50.976641	6.907362
21960	742564	50.966836	7.035555
21960	742817	50.963413	6.958438
21960	743214	50.993179	6.913236
21960	743419	50.857037	6.928489
21960	743633	50.915280	7.019674
21960	743640	50.937543	6.999351
21960	744189	50.937086	6.898504
21960	744290	50.927567	6.909046
21960	744405	50.882115	7.071122
21960	744612	50.959778	6.923370
21960	745194	50.935424	6.952873
21960	745226	50.884099	7.081517
21960	745307	50.970207	6.952225
21960	745421	50.945035	6.912277
21960	745441	51.018628	6.829404
21960	745552	50.935196	6.956769
21960	746037	50.935484	6.958542
21960	74605	50.957693	6.973773
21960	74610	50.905241	6.964150
21960	746236	50.956899	6.912209
21960	746243	50.922456	6.967261
21960	746429	50.918089	6.951459
21960	746498	50.947140	6.888097
21960	746682	50.946733	6.944078
21960	747064	50.891618	7.078359
21960	747072	50.935151	6.956562
21960	747311	50.963495	7.006585
21960	747855	50.986320	6.904528
21960	748162	50.882883	7.055650
21960	748294	50.909305	6.930205
21960	748501	50.956221	7.013100
21960	748956	50.922070	7.090310
21960	749100	50.961185	6.958321
21960	749117	50.955076	6.966644
21960	749139	50.967668	7.033795
21960	749692	50.937893	6.866218
21960	750053	50.969046	6.869243
21960	750073	50.948545	7.050143
21960	750109	50.933783	6.975586
21960	750193	50.924908	6.926403
21960	750248	50.988379	6.944365
21960	750510	50.952547	6.918955
21960	75086	50.927695	6.918173
21960	750931	50.994970	6.932160
21960	750945	50.939877	7.014382
21960	751025	50.917154	6.840970
21960	75110	50.950703	6.927753
21960	751229	50.919272	7.049903
21960	751647	50.931302	6.937440
21960	752009	50.880259	7.104927
21960	752028	50.919176	7.044391
21960	752158	50.970422	7.008463
21960	752226	50.936372	6.986817
21960	752321	50.890209	6.997552
21960	752531	50.891801	6.967718
21960	752600	50.910279	6.962363
21960	753171	50.950936	7.078611
21960	753414	50.940327	7.022258
21960	753529	50.994349	7.034228
21960	753914	50.931250	7.021105
21960	754006	50.945323	6.986996
21960	754097	50.921233	6.951122
21960	754332	50.935330	7.001054
21960	754520	50.936141	6.929610
21960	75459	50.881787	6.992121
21960	755045	50.866276	7.014811
21960	755146	50.884564	7.104642
21960	755153	50.925118	6.930315
21960	755167	50.936602	6.924610
21960	755267	50.934115	6.900772
21960	755297	50.885356	6.924039
21960	755797	50.890050	6.995529
21960	755872	50.943854	7.054078
21960	755890	50.975410	6.959867
21960	755959	50.970658	6.865910
21960	756046	50.998048	6.959658
21960	756251	50.961580	6.954296
21960	756477	50.975939	7.032492
21960	756565	50.922901	6.909887
21960	756851	50.938549	6.905666
21960	757003	50.922642	6.967126
21960	757184	50.912233	6.945860
21960	757240	50.977222	6.965135
21960	757308	50.937348	6.866536
21960	757399	51.024096	7.013939
21960	757519	50.930410	6.922355
21960	757571	50.952978	6.957227
21960	757585	50.914249	6.931690
21960	757869	50.931958	7.021442
21960	757961	50.947803	6.888363
21960	75797	50.925858	7.068009
21960	758420	50.962988	6.953975
21960	758548	50.994053	6.880744
21960	759134	50.934722	6.939361
21960	759164	50.858854	7.098515
21960	759233	51.069659	6.860062
21960	7594	50.926669	6.905829
21960	759443	50.932107	6.953727
21960	759731	50.945156	6.951861
21960	760180	50.893876	6.984987
21960	760243	50.931881	7.030721
21960	760264	51.016754	6.900011
21960	760822	50.979902	6.948183
21960	761104	50.928109	7.042381
21960	761254	50.913009	6.922445
21960	761397	50.966620	6.953301
21960	761662	50.931760	6.954069
21960	761850	50.925450	6.915108
21960	762567	50.980950	6.968755
21960	76260	50.860624	6.997582
21960	762868	50.946935	6.829523
21960	762941	50.937211	6.900330
21960	763081	50.930875	6.926670
21960	763210	50.893900	6.948186
21960	763222	50.966738	7.078606
21960	763339	50.937244	6.995988
21960	763861	50.958415	6.898574
21960	764147	50.964802	7.005772
21960	764200	50.982608	6.966993
21960	764397	50.969840	7.007525
21960	764423	50.931393	6.953612
21960	764484	50.946865	6.946575
21960	764502	50.947229	6.936337
21960	764512	50.893257	7.075887
21960	764570	50.879059	7.094737
21960	764987	50.968732	7.030245
21960	76532	50.971190	7.049543
21960	765336	50.875609	7.083182
21960	765521	50.971065	7.006723
21960	765685	50.999693	6.918954
21960	766047	50.957359	6.955499
21960	76618	50.909737	6.961905
21960	766288	50.983294	6.947653
21960	766383	50.955051	6.966669
21960	766822	50.997869	6.901059
21960	766855	50.968615	7.066645
21960	766916	50.922460	6.951924
21960	766980	50.958663	6.957894
21960	767150	50.881505	7.087947
21960	767271	50.974656	7.059385
21960	767728	50.915339	6.921951
21960	767849	50.958440	6.975045
21960	76787	50.892198	6.981776
21960	767977	50.936115	6.939066
21960	768191	50.980648	6.872894
21960	768274	50.969498	7.006752
21960	768287	50.911454	6.962199
21960	769009	50.958210	6.899024
21960	769023	50.967374	7.076565
21960	769075	50.983169	6.965399
21960	769362	50.970077	6.952282
21960	769636	50.922108	6.913875
21960	77011	50.893753	6.948058
21960	770291	50.950247	7.024430
21960	770637	50.922035	6.942026
21960	771215	50.996671	6.899176
21960	771554	50.970020	6.952356
21960	771598	50.959008	6.950265
21960	771637	50.875476	7.083220
21960	771662	50.875675	7.083163
21960	771721	50.929383	6.941710
21960	772039	50.960297	6.977435
21960	77210	50.950113	6.958208
21960	772104	50.905656	6.939128
21960	77238	50.960118	7.002943
21960	772381	50.922283	6.951770
21960	772431	50.950093	6.955072
21960	772589	50.930210	6.981798
21960	772658	50.926975	6.939516
21960	772910	50.985336	6.900955
21960	773471	50.936564	6.966835
21960	774165	50.881517	7.055588
21960	775150	50.881640	6.968878
21960	775198	50.961145	7.003608
21960	775365	50.887671	6.997877
21960	775409	50.937442	6.900220
21960	775568	50.896932	7.085928
21960	775680	51.000271	6.912906
21960	776029	50.994395	6.869627
21960	776299	50.878970	7.021168
21960	776380	50.915648	6.927507
21960	776669	50.997041	6.899764
21960	776764	50.916329	7.023828
21960	777070	50.944363	6.831514
21960	777195	50.938212	6.844436
21960	777202	50.976697	6.937096
21960	77757	50.917604	6.924258
21960	777677	50.963363	6.958018
21960	777717	50.999719	6.869405
21960	777756	50.878455	7.015966
21960	777925	50.933528	7.037541
21960	778093	50.903096	7.060546
21960	778122	50.943157	6.940434
21960	778226	50.931718	6.932752
21960	77826	50.920665	6.950873
21960	778295	50.903127	7.022849
21960	778648	50.936262	6.952503
21960	779178	50.921819	6.966230
21960	779261	50.910689	6.959191
21960	779744	51.017154	6.919848
21960	779748	50.935225	6.952395
21960	780053	50.911990	6.924583
21960	780064	50.904265	6.949853
21960	780092	50.882364	7.055547
21960	780118	50.964861	7.005842
21960	78020	50.932064	7.026443
21960	78024	50.931622	6.954215
21960	780260	50.950278	7.024755
21960	780398	50.984988	6.967111
21960	780652	50.938398	6.843956
21960	780756	50.997236	6.900074
21960	780855	50.893672	7.077051
21960	780981	50.901459	6.936323
21960	781	50.946966	6.840099
21960	781107	50.936591	6.923573
21960	781137	50.950071	7.078844
21960	781609	50.938101	6.841853
21960	781708	50.967990	7.037309
21960	781716	50.910498	6.962640
21960	781926	50.955307	6.916302
21960	782037	50.935616	6.952592
21960	782223	50.968550	7.066673
21960	782278	50.897575	7.036489
21960	78254	50.974777	7.077109
21960	782629	50.939807	7.013837
21960	782850	51.004851	6.870052
21960	783439	50.889682	6.967976
21960	783616	50.931782	6.932568
21960	783675	50.931805	6.926133
21960	783987	50.890133	6.985078
21960	784109	50.920175	6.861674
21960	784196	50.957376	6.972891
21960	784584	50.938109	6.841421
21960	784773	50.968746	6.872985
21960	785245	50.967900	7.033683
21960	785576	50.944163	7.002972
21960	785666	50.928327	6.975338
21960	785719	50.872736	7.049760
21960	785971	50.904375	7.061934
21960	786065	50.952447	6.961234
21960	78634	50.998977	6.946907
21960	78644	50.958296	6.898834
21960	786507	50.931760	7.031793
21960	786772	50.969305	6.869355
21960	786847	50.914699	7.014911
21960	786936	50.985716	7.067810
21960	787281	51.039999	6.880180
21960	787984	50.931883	7.027511
21960	788013	50.928650	6.942250
21960	788061	50.940008	6.925440
21960	788135	50.968768	6.872199
21960	788394	51.030107	6.886276
21960	7884	50.880983	7.055506
21960	788411	50.939135	6.972065
21960	788515	50.956244	7.013131
21960	788729	50.963055	6.953963
21960	788918	50.976202	7.063403
21960	789333	50.929272	6.973745
21960	789496	50.950838	7.026714
21960	789913	50.922715	6.952073
21960	790426	50.933475	7.019074
21960	79064	50.915809	6.994366
21960	790779	51.037522	6.991478
21960	790793	50.921534	6.914427
21960	790813	50.921187	6.928786
21960	791351	51.005841	6.872266
21960	791617	50.930836	6.925638
21960	791627	50.969528	6.917262
21960	791921	50.909318	6.958131
21960	792090	50.969484	7.006883
21960	792237	50.931520	6.954354
21960	792472	50.971788	7.010373
21960	792484	51.054503	6.850945
21960	792566	50.968420	7.066729
21960	792927	50.929690	6.959905
21960	793175	50.954577	6.918073
21960	793192	50.922391	6.967290
21960	793299	50.867759	6.973319
21960	793375	50.929775	7.043352
21960	793489	50.974204	6.964897
21960	79358	50.997481	6.900463
21960	793612	50.953715	6.920274
21960	7937	50.921152	6.959523
21960	79375	50.969500	6.869448
21960	793968	50.954230	7.013761
21960	794154	50.999826	6.915804
21960	794529	50.905941	7.068758
21960	794949	50.930463	6.922772
21960	795014	50.927590	7.025896
21960	795255	50.909125	6.930278
21960	795358	50.888703	6.997323
21960	795561	50.944867	7.060223
21960	795952	50.976361	6.871121
21960	795966	50.971238	7.010632
21960	796095	50.947179	6.945071
21960	796244	50.940959	6.937752
21960	796810	50.936070	6.952382
21960	796878	51.001778	6.912604
21960	797008	50.864664	6.974141
21960	797061	50.967082	6.905378
21960	797177	50.945403	6.987307
21960	79769	50.859513	7.084580
21960	797998	51.035478	6.903467
21960	798034	50.950519	6.928201
21960	798230	50.937000	6.993137
21960	798612	50.944542	7.075919
21960	798816	50.912076	6.923797
21960	798842	50.945070	6.911544
21960	798903	50.864507	7.042529
21960	798916	50.897898	6.966121
21960	799133	50.976430	6.870043
21960	799616	51.017393	6.891156
21960	799724	50.936567	6.924212
21960	799769	50.955970	6.969025
21960	8000	50.999895	6.913468
21960	800237	50.947854	7.027705
21960	800352	50.937493	6.998823
21960	80037	51.000856	6.934503
21960	800626	50.963759	7.005128
21960	800878	50.949363	6.913156
21960	801020	50.927793	6.918318
21960	801093	50.880821	6.937254
21960	801133	50.978070	6.948812
21960	801309	51.039526	6.836990
21960	801697	50.838298	7.069239
21960	801806	50.968999	6.868343
21960	80185	50.963639	6.953904
21960	801875	50.873054	7.049869
21960	801973	50.967820	7.036492
21960	802090	50.943305	7.049086
21960	802096	50.960283	7.007343
21960	80230	50.881937	7.055616
21960	802349	50.932134	6.954656
21960	80288	50.931685	7.029926
21960	803281	50.999451	6.920599
21960	803306	51.012235	6.908113
21960	803424	50.905399	7.018176
21960	803552	50.991490	6.883101
21960	803670	50.944177	7.055974
21960	803756	50.931144	6.937721
21960	803832	50.916013	7.022584
21960	804001	50.894960	6.992702
21960	804093	50.949041	6.952762
21960	804174	50.967459	7.033875
21960	804231	50.965097	7.028185
21960	804335	50.940926	6.947612
21960	804347	50.888694	7.053630
21960	804433	50.880519	7.055445
21960	804763	50.894448	6.918459
21960	804855	50.949940	7.083943
21960	804932	51.058801	6.858536
21960	80524	50.983753	6.960879
21960	80530	50.956229	6.952111
21960	805421	50.996339	6.898645
21960	805435	50.913132	6.952212
21960	805515	50.957769	6.900950
21960	805540	50.963902	6.832284
21960	805581	50.903102	7.022826
21960	806134	50.954153	6.919144
21960	806407	50.930464	6.948614
21960	806474	50.952054	6.918598
21960	806505	50.961613	6.979236
21960	806583	50.921270	6.923226
21960	806605	51.002802	6.875201
21960	806618	50.937849	6.876397
21960	806633	50.881787	7.055653
21960	806768	50.883911	6.905640
21960	806974	50.885872	7.055812
21960	807467	50.999735	6.935396
21960	807824	51.062147	6.874108
21960	80785	50.929712	7.042018
21960	808353	50.941070	6.828081
21960	808389	50.937769	6.873737
21960	808474	50.979558	6.948292
21960	808527	50.976703	7.017535
21960	80854	50.942714	6.923489
21960	808591	50.884060	7.007409
21960	808863	50.880563	6.962881
21960	808873	50.968856	7.041461
21960	808942	50.968167	7.038157
21960	809001	50.918015	6.930032
21960	809350	50.967230	7.033403
21960	809380	50.925948	6.946491
21960	809446	50.882088	7.055532
21960	809465	50.997646	6.868133
21960	809492	50.955620	6.956426
21960	809560	50.914096	6.921197
21960	809639	51.039156	6.902539
21960	809696	50.958777	6.897639
21960	809834	50.936473	6.986242
21960	809908	50.934321	6.908099
21960	809928	50.933456	7.018962
21960	810059	50.941476	6.882165
21960	810178	50.899327	7.073482
21960	81077	50.939803	6.972655
21960	810886	50.937429	6.866540
21960	810919	50.881827	7.055515
21960	811130	50.989258	6.953995
21960	811262	50.999923	6.912738
21960	811376	50.881439	7.083076
21960	811513	50.853432	6.975308
21960	811552	50.909757	7.000717
21960	81177	50.969033	7.038966
21960	811773	50.938415	7.006266
21960	81188	50.904275	6.949748
21960	811970	50.968735	6.869277
21960	812292	50.881114	7.055468
21960	812434	50.887048	7.002056
21960	812706	50.943794	6.983452
21960	812957	50.931287	6.918034
21960	813059	51.009472	6.874652
21960	813083	50.961008	6.953293
21960	81317	50.964379	6.933973
21960	813798	50.930361	6.939109
21960	813861	51.065398	6.864313
21960	81412	50.921658	7.081973
21960	814197	50.896619	6.966598
21960	814244	50.884966	7.055737
21960	814341	50.926055	7.086075
21960	814354	50.962676	7.009292
21960	81455	50.955845	6.869517
21960	81458	50.971532	6.968906
21960	81475	50.911139	7.005423
21960	814976	50.950781	6.927146
21960	814998	50.953558	6.920806
21960	815335	50.893181	6.960290
21960	815679	50.883817	6.989583
21960	815784	50.974590	6.931135
21960	815796	50.974363	6.969234
21960	816228	50.925215	6.978471
21960	816323	50.930484	6.920814
21960	816843	50.921273	6.928956
21960	817060	50.956141	6.902662
21960	817119	50.867033	6.972128
21960	817137	50.979114	7.020990
21960	81728	50.946645	6.946124
21960	817374	50.929085	7.041514
21960	817581	51.065357	6.863999
21960	817725	50.950309	7.024850
21960	81777	50.955275	6.889023
21960	817809	50.928301	6.910288
21960	81843	50.957098	7.011775
21960	818546	50.905005	6.942468
21960	81861	50.962026	6.890794
21960	818677	50.972421	7.052877
21960	818817	50.978799	6.948530
21960	819399	50.937850	7.010574
21960	819472	50.929651	6.973289
21960	819587	50.941360	6.937035
21960	820138	50.921891	6.951596
21960	820485	50.923865	7.075989
21960	820599	50.896968	6.990282
21960	820624	50.880463	7.055388
21960	820637	50.936415	6.987377
21960	820665	50.999696	6.918692
21960	82071	50.861621	6.962196
21960	820716	50.963001	7.008573
21960	82090	50.894350	7.089566
21960	821124	50.943580	6.940930
21960	821317	50.910819	6.974415
21960	821519	50.894631	6.976915
21960	821636	50.928756	7.041799
21960	821681	50.914652	6.993491
21960	822238	50.878527	7.082260
21960	822547	50.923329	7.024141
21960	822621	50.900055	6.965644
21960	82267	50.918559	6.988249
21960	822701	50.963983	7.005404
21960	823181	50.883607	7.105016
21960	823301	50.892556	6.993459
21960	823340	50.936602	6.922949
21960	823379	50.935198	6.953155
21960	823727	50.995511	6.997548
21960	823780	50.848688	7.110557
21960	82449	50.955714	6.880215
21960	824518	50.884895	7.096002
21960	82462	50.925512	6.930000
21960	824872	50.923810	6.890588
21960	824877	50.929919	7.039110
21960	824944	50.858689	7.085193
21960	82510	50.933816	7.031872
21960	825119	50.939922	7.014912
21960	825265	50.937369	6.900250
21960	825803	50.918078	6.949331
21960	826058	50.999833	6.885849
21960	826071	50.948319	7.027658
21960	826440	50.940177	7.018532
21960	826524	51.030867	6.955273
21960	826687	50.925402	6.953527
21960	826730	50.922448	6.967215
21960	826838	50.890718	7.063486
21960	827108	50.933477	7.018751
21960	827372	50.938608	7.007186
21960	827383	50.966133	7.028153
21960	827399	50.930865	6.968292
21960	827474	50.951708	7.015906
21960	827654	50.935227	6.952288
21960	827955	51.063901	6.868600
21960	828427	51.024795	6.851111
21960	828568	50.897189	7.058496
21960	828606	50.960095	6.954543
21960	828645	50.895330	6.992224
21960	82867	50.904555	6.964410
21960	828892	50.956422	6.902955
21960	828961	50.959468	6.976437
21960	82897	50.967380	6.901888
21960	829452	50.884716	7.055683
21960	82970	50.885143	7.100059
21960	829719	50.863207	7.038989
21960	829732	50.939847	7.014174
21960	829741	50.949097	6.931331
21960	829815	51.005948	7.043074
21960	829992	50.986405	6.945800
21960	830082	50.910756	6.962619
21960	830189	50.961245	6.954354
21960	830219	50.957534	7.001377
21960	830487	50.932930	6.942457
21960	830534	50.963714	6.958503
21960	830580	50.887466	7.055718
21960	83068	50.963803	7.005253
21960	830722	50.883637	6.905994
21960	830775	51.019657	6.885964
21960	831590	50.938197	7.010053
21960	831741	50.964784	7.021341
21960	831743	50.937018	6.978206
21960	832073	50.929743	7.042679
21960	832128	50.967795	7.036373
21960	832265	50.976922	7.065599
21960	832430	50.973261	6.933132
21960	832728	50.999363	6.887838
21960	833808	51.005695	6.869404
21960	834169	50.931774	6.954110
21960	834243	50.892085	6.996275
21960	834349	51.025807	6.907954
21960	834392	50.938340	7.006203
21960	83443	50.946041	7.007063
21960	834522	50.998687	6.994576
21960	834616	50.957921	6.909625
21960	83466	50.955608	6.880590
21960	834668	50.881608	6.937736
21960	835016	50.967724	7.035880
21960	835038	51.001938	6.933788
21960	835059	50.897477	6.989350
21960	835333	50.954479	7.013836
21960	835402	50.999845	6.916551
21960	835456	50.975728	7.004602
21960	835603	50.910256	6.962717
21960	836049	50.937150	6.898066
21960	836177	50.894603	7.046163
21960	83625	50.975269	7.014776
21960	836306	50.896882	6.966474
21960	836321	50.872920	7.049843
21960	836772	50.937896	6.866452
21960	836777	50.954218	6.918977
21960	836800	50.976044	6.949883
21960	837091	50.975836	6.949921
21960	837755	51.002799	6.875015
21960	838121	50.918905	6.960235
21960	838254	50.937194	6.981156
21960	838396	50.884520	7.106219
21960	838458	50.975035	7.062695
21960	838493	50.952688	6.919028
21960	838534	50.920515	6.927987
21960	838596	50.917837	6.939274
21960	838883	50.930406	6.939029
21960	839354	50.893828	6.978189
21960	839514	50.929366	6.912961
21960	83990	50.904095	6.956916
21960	839975	50.940501	6.940681
21960	84013	50.949404	6.913071
21960	840173	50.939095	6.993457
21960	840183	51.022640	6.890589
21960	840842	51.002891	6.933179
21960	841141	50.942538	6.939872
21960	841445	50.935226	6.952182
21960	841473	50.942223	6.875214
21960	841491	50.961057	6.953755
21960	84158	50.946713	6.946204
21960	841789	50.946163	6.945401
21960	841904	50.964604	7.051180
21960	841950	50.880277	6.936920
21960	84197	50.994929	6.868940
21960	842160	50.949500	6.994790
21960	842177	50.940824	6.952810
21960	842287	50.954606	6.988528
21960	842338	50.909181	6.929757
21960	842409	50.935552	6.952622
21960	84242	51.023557	6.887436
21960	842478	50.949826	6.994533
21960	842919	50.943196	6.960124
21960	84302	51.004557	6.912916
21960	843048	50.865877	7.044500
21960	843379	50.941264	6.922078
21960	844163	50.999806	6.912188
21960	844466	51.063543	6.855471
21960	844632	50.936881	6.981830
21960	844900	50.908768	7.001694
21960	844982	50.897372	7.058653
21960	845147	50.915058	6.946472
21960	845223	50.979684	7.021687
21960	845249	50.967825	7.036365
21960	845389	50.935463	6.932061
21960	845742	50.923421	6.952335
21960	845880	50.966751	7.006530
21960	845953	50.872558	7.020225
21960	846183	50.927863	6.918356
21960	846209	50.961419	7.027327
21960	846257	50.933757	6.939825
21960	846624	50.984071	6.868692
21960	84723	51.021734	7.043042
21960	848014	50.969823	6.869601
21960	848063	50.917133	6.892518
21960	848146	50.916161	6.948206
21960	84857	50.896553	6.966614
21960	848576	50.859111	7.104630
21960	848714	50.939680	6.925634
21960	848965	50.938598	6.843525
21960	849198	50.977758	6.949158
21960	849279	50.924240	7.078901
21960	849419	50.921744	6.951462
21960	849693	50.882187	7.105531
21960	849722	50.968799	7.041041
21960	849896	50.980212	7.026700
21960	850075	50.976569	7.017282
21960	85008	50.966958	6.953273
21960	850154	50.917065	7.051727
21960	850396	50.950415	6.916847
21960	850442	50.912463	6.967005
21960	850524	50.882310	7.105477
21960	850578	50.997255	6.900038
21960	850612	50.995858	6.892122
21960	850836	50.910892	6.962684
21960	850878	50.963876	7.005244
21960	850911	50.937969	6.939496
21960	850938	50.968750	7.040954
21960	851358	50.932907	6.970873
21960	851378	50.889546	6.997451
21960	851401	50.914712	6.993541
21960	852243	50.895151	7.057946
21960	852277	50.938692	7.009344
21960	852376	50.981148	7.032336
21960	852838	50.899443	6.986270
21960	852974	50.957378	6.955539
21960	853015	50.929871	7.047309
21960	853127	50.954014	6.919510
21960	853242	50.886967	6.973116
21960	853374	50.961399	6.892079
21960	85359	51.000035	6.912512
21960	853598	50.905639	6.958286
21960	853638	50.933857	7.014811
21960	853673	50.986288	6.961126
21960	853753	50.937397	7.000390
21960	853866	50.899825	6.965704
21960	854429	50.998440	6.902113
21960	854508	50.967487	7.034830
21960	854543	50.969620	7.007119
21960	854741	50.918371	7.050627
21960	854789	50.921880	6.951539
21960	854865	50.939106	6.958096
21960	85487	50.984199	6.861163
21960	854948	50.926707	6.916809
21960	854956	50.962289	6.980453
21960	855537	50.928379	6.975267
21960	855615	50.910389	6.922089
21960	855692	51.042521	6.891805
21960	855716	50.938445	7.006261
21960	855939	50.961196	7.005898
21960	856373	50.937938	6.865617
21960	856463	50.938113	6.841182
21960	856648	50.940231	7.019390
21960	857011	50.975018	7.060201
21960	857215	50.872852	7.049830
21960	857221	50.968179	7.038065
21960	857237	50.937122	6.900136
21960	85735	50.920461	6.927922
21960	857585	50.954226	7.013808
21960	857776	50.946916	7.038676
21960	857840	50.929683	6.920395
21960	857867	50.925214	6.965165
21960	858155	50.999530	6.905120
21960	858267	51.003302	6.899850
21960	858290	50.957766	6.922869
21960	858383	50.981745	7.012833
21960	85852	50.882179	7.089375
21960	858675	50.974357	6.969128
21960	858707	50.926142	6.946695
21960	858710	50.875543	7.083201
21960	858725	50.954285	6.957094
21960	858744	50.928696	6.942173
21960	859008	51.002635	6.940313
21960	859246	50.939847	7.014391
21960	859314	50.937342	6.896282
21960	859367	50.997856	6.900910
21960	859832	50.966249	6.989717
21960	860398	51.030075	6.907312
21960	860655	50.934494	6.907725
21960	860934	50.931358	6.976039
21960	861027	50.881519	7.082745
21960	861939	51.013116	6.857721
21960	861968	50.931497	6.934899
21960	862330	50.922748	6.962564
21960	862373	50.957719	6.899806
21960	862380	50.918357	6.988457
21960	862721	50.894509	7.046300
21960	86281	51.005064	6.994790
21960	862812	50.883904	6.989348
21960	863130	50.894827	6.976486
21960	86320	50.889003	7.057633
21960	863472	50.984781	6.951818
21960	863750	50.961076	6.954333
21960	863948	50.860463	6.974480
21960	863954	50.900826	6.984283
21960	864008	51.050622	6.841567
21960	864072	50.918967	6.926099
21960	864523	50.967029	6.963311
21960	86456	51.012739	6.947290
21960	865074	50.918977	6.936761
21960	865117	50.998811	6.902783
21960	865173	50.848698	6.937503
21960	865224	50.850762	7.080005
21960	86532	50.922114	6.956826
21960	865635	50.930308	6.921634
21960	86564	50.917371	7.107730
21960	865824	50.910683	6.959085
21960	865876	50.893411	7.076479
21960	866256	50.961901	6.954193
21960	866337	50.952679	7.027691
21960	866447	50.964476	7.006611
21960	866457	50.959837	7.002013
21960	866594	50.963446	6.953892
21960	866672	50.863468	7.041014
21960	86711	50.894360	6.966993
21960	867525	50.937601	6.999663
21960	867528	50.935446	6.958433
21960	867746	50.931346	6.918104
21960	867948	50.929161	7.027142
21960	8681	50.954470	6.918344
21960	868154	50.886809	6.968348
21960	868378	50.961789	6.958420
21960	86845	50.931675	6.932291
21960	86892	50.939076	6.842491
21960	869017	50.936679	6.968720
21960	869029	51.002110	6.912701
21960	869398	50.937563	6.999563
21960	869430	50.931793	7.031125
21960	86947	50.955699	6.922132
21960	869812	50.959250	6.967459
21960	869927	50.979542	7.021517
21960	86995	50.893034	7.075054
21960	87017	50.958655	6.897899
21960	870216	50.944894	6.953364
21960	870411	50.953487	6.931859
21960	87068	50.879716	7.002670
21960	870756	50.937308	6.996351
21960	870891	50.889010	6.923967
21960	870990	50.941500	6.936802
21960	871080	50.937574	6.889893
21960	871515	50.889614	6.997461
21960	871650	50.972096	7.064914
21960	871654	50.880406	7.055330
21960	871765	50.897384	7.058609
21960	872077	50.970175	6.866317
21960	872323	50.883707	6.968648
21960	8724	50.967843	7.036601
21960	872447	50.921250	6.960463
21960	872611	50.956493	6.902999
21960	872815	50.969981	6.984370
21960	872846	51.002270	6.933569
21960	873014	50.930420	6.922235
21960	873032	50.938853	7.064461
21960	873178	50.858887	7.098623
21960	87382	51.013192	6.924498
21960	873945	50.920538	6.985278
21960	8740	50.942928	6.940556
21960	874115	50.903844	6.953572
21960	874314	50.935366	6.939068
21960	874360	50.981581	6.962949
21960	87443	50.912060	6.923837
21960	874531	50.960374	6.954442
21960	875122	50.891934	6.967768
21960	875177	50.979496	6.882722
21960	875278	50.967734	7.033763
21960	875508	50.913865	6.920688
21960	875748	50.892785	7.101693
21960	87580	50.911062	6.974217
21960	876183	50.997354	6.890169
21960	876210	50.892627	6.970352
21960	876238	50.877278	7.056524
21960	876618	50.868728	7.047629
21960	876641	50.872083	6.969862
21960	876645	50.974266	6.963713
21960	876903	50.997011	6.937023
21960	877312	50.890930	6.997648
21960	877367	50.939110	6.962697
21960	87749	50.936287	6.989140
21960	877527	50.852294	7.017383
21960	87763	50.858804	7.097454
21960	877825	50.939756	6.952332
21960	877862	50.969541	6.978298
21960	878238	50.925302	6.915002
21960	878393	50.880351	7.082643
21960	878677	50.948911	6.931696
21960	878953	50.933211	6.952597
21960	878976	50.964257	7.043033
21960	878991	50.968772	6.872034
21960	879034	50.933587	6.935496
21960	879084	50.998076	6.901374
21960	879253	51.024968	6.955345
21960	879474	50.963812	7.005208
21960	879493	50.897077	6.990083
21960	8795	50.964498	6.933805
21960	879512	50.955296	6.888131
21960	87956	50.963739	7.005216
21960	879623	50.947877	6.963074
21960	8797	50.905891	6.938728
21960	879895	50.923694	6.912117
21960	880463	50.975986	7.062803
21960	880629	50.881115	7.074673
21960	880852	50.980024	7.022170
21960	881265	50.937770	6.860092
21960	881522	50.915605	6.950463
21960	881788	50.953583	6.962985
21960	8818	50.899225	7.082243
21960	882191	50.957185	6.972426
21960	882673	50.967159	6.953228
21960	882678	50.949743	6.916540
21960	882860	50.992812	7.043641
21960	883571	50.933728	7.001212
21960	884432	50.939205	6.953255
21960	884642	50.937583	6.881861
21960	884672	50.915780	6.927490
21960	884857	50.937880	6.864805
21960	884933	50.929814	7.044271
21960	8851	50.880394	7.082600
21960	885137	50.987119	7.029004
21960	885375	50.935475	6.958615
21960	885511	50.923901	6.912482
21960	886189	50.913225	6.969449
21960	88630	50.974113	7.057683
21960	886468	50.884941	7.081277
21960	886563	50.941990	6.935922
21960	886664	50.958036	6.899326
21960	886776	50.876263	7.085670
21960	88689	50.894164	6.966996
